chrom,start,end,KR,VC,VC_SQRT,weight,counts
chr4,97,98000000,1.036558282992988,1.0826732986471383,1.0226133539916251,0.00511629265846905,637
chr4,98,99000000,1.1513018908601869,1.259036072150722,1.1027621037101778,0.004280310777079585,638
chr4,99,100000000,1.1172230931178426,1.2370236289652932,1.0930794871288705,0.004401391188466815,639
chr4,100,101000000,1.083650781923815,1.1816470342252687,1.0683329696954382,0.004628744486030994,640
chr4,101,102000000,1.1216742721276711,1.2297025996547433,1.0898401220447471,0.004206603423860434,641
chr4,102,103000000,1.0402591302900617,1.1104109512709297,1.0356299816010492,0.004759379266625292,642
chr4,103,104000000,1.1295377046266033,1.2386852558425192,1.0938133780143993,0.004547790891216935,643
chr4,104,105000000,1.1125076952243258,1.2247177190230656,1.0876289208155687,0.0046733173906092045,644
chr4,105,106000000,1.0836613782641555,1.1993162150781465,1.0762907291734811,0.004883834481075448,645
chr4,106,107000000,1.182979852343684,1.347579397430226,1.1408798978159436,0.0043463590916623975,646
chr4,107,108000000,1.1259505864311723,1.2832695017562048,1.1133242867194109,0.0047919505070296705,647
chr4,108,109000000,1.1524557800280029,1.3066967955499644,1.123440716193863,0.0042322757395381536,648
chr4,109,110000000,1.1227475933573074,1.225721275849905,1.088074441405646,0.004182853855861133,649
chr4,110,111000000,0.9483928547235314,0.9377498218007704,0.9517135263362446,0.005930432941129956,650
chr4,111,112000000,0.9985115084845658,0.9224661448805436,0.943926034968505,0.005523919269596539,651
chr4,112,113000000,0.3308842802392337,0.22287187431464967,0.46397051185706,,652
chr4,113,114000000,0.47048266165147795,0.3491884204863395,0.5807546067151019,,653
chr4,114,115000000,1.0860664470651125,1.033531917634526,0.9991361974846308,0.004455326234036007,654
chr4,115,116000000,1.020344746058213,1.065102828301819,1.0142815266038467,0.004802492472009557,655
chr4,116,117000000,1.1505857927686762,1.2922028026902015,1.1171926916145118,0.00392424028085146,656
chr4,117,118000000,1.1300727943346796,1.2747145911011803,1.1096070953975803,0.0043117935618086295,657
chr4,118,119000000,1.1015889290931768,1.2332232744243112,1.0913991291594012,0.004994169274302109,658
chr4,119,120000000,1.1421856906686592,1.2927457104817706,1.1174273563752308,0.004287666632907717,659
chr4,120,121000000,1.1860836686437195,1.3136887898353211,1.1264424114519975,0.0038796213247094657,660
chr4,121,122000000,0.8227104895430429,0.7494430768826718,0.8508089949331582,0.006248398705134549,661
chr4,122,123000000,0.6066754929618993,0.5196943705414829,0.708494939987143,0.00889993244576587,662
chr4,123,124000000,1.1255605532684902,1.212280195070761,1.0820921631671887,0.004227931745986007,663
chr4,124,125000000,1.1488274533143576,1.3048871029114015,1.1226624993912089,0.004453906839948253,664
chr4,125,126000000,1.140626866936789,1.2951641179169409,1.1184720830789743,0.004579695781085764,665
chr4,126,127000000,1.085105600079901,1.2066372443886964,1.0795707513952886,0.004454549474711269,666
chr4,127,128000000,1.1317153370972903,1.2662583909537135,1.1059205160988577,0.004293962472566096,667
chr4,128,129000000,1.1119796291199946,1.2383891243198453,1.093682621641332,0.004499971847504566,668
chr4,129,130000000,1.0788164364339117,1.173881807630708,1.0648168936537157,0.004458218768194883,669
chr4,130,131000000,0.9714259996419592,1.0224927925392924,0.9937860001129902,0.005320359000561407,670
chr4,131,132000000,1.0729756150060714,1.1613455731708449,1.0591158832674628,0.004599615359518554,671
chr4,132,133000000,1.11538823694121,1.2274158062296503,1.0888263000985716,0.004161254008893811,672
chr4,133,134000000,0.991643323676271,1.0463478318658033,1.005311813561147,0.004789191681291505,673
chr4,134,135000000,1.063143375012208,1.1454202779514917,1.0518290963251653,0.004462883174088743,674
chr4,135,136000000,1.0449998632528803,1.1273398033171225,1.0434945068135066,0.004827717040249025,675
chr4,136,137000000,1.089766288059138,1.2009778419553725,1.0770360599562767,0.004667144367195889,676
chr4,137,138000000,1.0934041061798436,1.2118853530405287,1.0819159290492464,0.004881957854958029,677
chr4,138,139000000,1.0969821838033589,1.2191899305998188,1.0851716272514262,0.00454675554325517,678
chr4,139,140000000,1.1193607413360966,1.2513366525611995,1.0993850564115055,0.004975704767182325,679
chr4,140,141000000,1.0847298188566985,1.1972761979219484,1.0753749631679472,0.004855138018993696,680
chr4,141,142000000,1.0671228274497038,1.1545839034031238,1.0560281519482622,0.0043358007322771685,681
chr4,142,143000000,1.076892792796915,1.1108057933011617,1.0358140908716882,0.0045437007207854785,682
chr4,143,144000000,0.8286509908606923,0.7668490297153948,0.8606323822558881,0.006366626045064304,683
chr4,144,145000000,0.7573116646456213,0.6663452812701157,0.8022549584071961,0.007131957439669558,684
chr4,145,146000000,0.9771971336993298,0.8901055501527873,0.9272215168398954,0.00452030930602765,685
chr4,146,147000000,0.5094785207221452,0.4253435770673178,0.6409625954629566,0.009448892179237296,686
chr4,147,148000000,1.01710376110932,0.9161815758993526,0.9407051544339003,0.003798699333857603,687
chr4,148,149000000,1.0380155248344936,1.1018395888646453,1.031625177594057,0.004597633906176153,688
chr4,149,150000000,1.0648062612871798,1.1437751028255254,1.0510734501628547,0.0048055839744784975,689
chr4,150,151000000,1.0303807975059431,1.0967724494766693,1.0292503253873426,0.004432625083000921,690
chr4,151,152000000,1.0471295384453914,1.120676844056959,1.0404062342576317,0.004364492994493481,691
chr4,152,153000000,1.0676968468347166,1.1514251671612683,1.0545826099687234,0.00468599055591816,692
chr4,153,154000000,1.0643385168680854,1.1484144966807504,1.053202981058796,0.005281309514857098,693
chr4,154,155000000,1.0623205888921952,1.145765764727945,1.0519877130586637,0.004964381316317579,694
chr4,155,156000000,1.0934243023910797,1.0714532042880485,1.0173007171590136,0.0046711354643893,695
chr4,156,156508116,0.400729867294786,0.2553969865550028,0.4966730907722766,,696
chr5,0,1000000,,0.0,0.0,,697
chr5,1,2000000,,0.0,0.0,,698
chr5,2,3000000,,0.0,0.0,,699
chr5,3,4000000,0.8892668743547008,1.001568949980047,0.8994987544830549,0.004723316730301542,700
chr5,4,5000000,0.9309771721025396,1.05480332714452,0.9230939097527616,0.005756730782730629,701
chr5,5,6000000,0.94446501976794,1.0555432204835842,0.9234176057860916,0.0053047428764846005,702
chr5,6,7000000,0.7882670185197876,0.8334424173957428,0.8205365669779277,0.007649959363883066,703
chr5,7,8000000,0.8507462506665213,0.9146978833242664,0.8596050875734177,0.006226084028229635,704
chr5,8,9000000,0.971253451202616,1.1154745809477928,0.9492704879932984,0.004741402207093001,705
chr5,9,10000000,0.952425332685152,1.043401381073298,0.91809124040159,0.005349855497404679,706
chr5,10,11000000,0.7359634873774993,0.7076036348825753,0.7560580950901538,0.007102606791585383,707
chr5,11,12000000,0.2231494623415194,0.1625868183533613,0.36241219777960654,,708
chr5,12,13000000,0.9496680840071668,0.9789168308302322,0.8892687642876691,0.005601686569227786,709
chr5,13,14000000,0.9497736225821024,1.0470818761445408,0.9197090529671592,0.006229736161640036,710
chr5,14,15000000,0.836311335180505,0.8957072876216158,0.8506348940368609,0.005409992750070963,711
chr5,15,16000000,0.6343549742592862,0.6466098634699665,0.7227386875052741,0.006892646223852794,712
chr5,16,17000000,0.9068652061997576,0.9593191431570672,0.880322284200529,0.006211241924498949,713
chr5,17,18000000,0.8587575178011128,0.936116846908974,0.8696112924783246,0.006230206846109244,714
chr5,18,19000000,0.911286010432145,1.030595534820262,0.9124399003257968,0.0057097049582520345,715
chr5,19,20000000,0.9326400998168082,1.084702606692349,0.9360854224215324,0.005977011669194251,716
chr5,20,21000000,1.042141417714262,1.2682910129006897,1.0122076090023704,0.004881654649670846,717
chr5,21,22000000,1.0731026929793297,1.337840986772734,1.0395907071110368,0.004177651913370877,718
chr5,22,23000000,0.959733676084178,1.1550114455275369,0.9659469690258772,0.005177398554079535,719
chr5,23,24000000,0.9713639124274136,1.1803765069205874,0.9764958877590902,0.0045500091190390675,720
chr5,24,25000000,1.0281300692194215,1.2899186643502616,1.0208015093942104,0.004597891474826139,721
chr5,25,26000000,1.0259251698704648,1.2816470362520045,1.0175232909340413,0.004583090090945778,722
chr5,26,27000000,0.9218640641315576,1.1058369959158785,0.9451607924725028,0.00502882452359971,723
chr5,27,28000000,1.0437806981274127,1.297829831591026,1.0239270502687687,0.004769328898957868,724
chr5,28,29000000,1.0493515861000955,1.3336103146032126,1.0379456498433055,0.004809857753785646,725
chr5,29,30000000,1.0829075235827141,1.3859909686841496,1.058133198295474,0.004231548427583447,726
chr5,30,31000000,1.0001551290703574,1.2659385315149467,1.0112684299228685,0.0048410392327864656,727
chr5,31,32000000,1.0922161463123603,1.4208038988683291,1.071339728725308,0.004156976106324508,728
chr5,32,33000000,1.0702162486820432,1.3961977024384211,1.0620222110746702,0.004433138335218876,729
chr5,33,34000000,1.0848858566164925,1.4200260622811076,1.0710464295148912,0.0038683465206530384,730
chr5,34,35000000,1.0993919115476538,1.4600182458387374,1.0860236472371816,0.0042226680950283434,731
chr5,35,36000000,1.1347676650621108,1.5214863078533103,1.1086492418872331,0.004491530611842431,732
chr5,36,37000000,1.083542413223072,1.4347100993179225,1.0765698621508633,0.004572817390932858,733
chr5,37,38000000,1.1026898384122965,1.4529987449296655,1.0834098001139711,0.004248452551571754,734
chr5,38,39000000,1.1696690027428105,1.517559181669046,1.107217543655488,0.003925204639889425,735
chr5,39,40000000,0.97372521632432,1.1702836029107873,0.9723121219423932,0.005184526171163945,736
chr5,40,41000000,0.8301748539298331,0.943686524916324,0.8731201619803216,0.006044810290742783,737
chr5,41,42000000,0.9727260683350228,1.146758789053358,0.9624898954481514,0.004901667006790482,738
chr5,42,43000000,0.8842915253737552,1.0380134398349836,0.9157177414984929,0.005786605827203287,739
chr5,43,44000000,1.0948246566030344,1.372995406190328,1.0531607915041823,0.0043864435130032105,740
chr5,44,45000000,1.085573003221034,1.3798062192345353,1.0557696887586745,0.004678382465330237,741
chr5,45,46000000,1.0813643848241408,1.3462074729913844,1.0428362966394766,0.0044446562164816095,742
chr5,46,47000000,0.9217220852728002,1.0855183865277278,0.9364373604007168,0.0054022415863508024,743
chr5,47,48000000,0.9003466905172488,1.038753333174048,0.9160440440001664,0.005826358374623665,744
chr5,48,49000000,0.9478317949015452,1.1068994068642783,0.945614705713928,0.005069399606703278,745
chr5,49,50000000,0.9403270953972472,1.1083412502942498,0.9462303825459484,0.005345250814463119,746
chr5,50,51000000,0.9863644283537822,1.180699024529923,0.9766292840133992,0.004953257435419349,747
chr5,51,52000000,0.960061201954395,1.1638522223481509,0.9696367343967904,0.005127992231223396,748
chr5,52,53000000,1.1675008443979944,1.5232316972685391,1.1092849590849456,0.0038943449879751814,749
chr5,53,54000000,1.1934002969512916,1.5783822084649477,1.1291879334251924,0.003872470979562718,750
chr5,54,55000000,1.0206371434010075,1.2484466941145034,1.0042576345209373,0.004794744763706531,751
chr5,55,56000000,0.8943351137726752,1.033517164928362,0.9137323206515784,0.0060291169933451615,752
chr5,56,57000000,0.8891935842154691,1.0125345486974615,0.9044093957430664,0.005987986854134745,753
chr5,57,58000000,0.9018184436827136,1.0242779840020977,0.9096389729275732,0.005421983477937798,754
chr5,58,59000000,0.8676514702225407,0.976659207564882,0.8882427360034765,0.005794811162678657,755
chr5,59,60000000,0.8997747117343222,1.0233294027981692,0.9092176682072168,0.005743609245993011,756
chr5,60,61000000,0.9466416374324632,1.0838868268569706,0.9357333520752243,0.00560929670223683,757
chr5,61,62000000,0.8647842643484555,0.9734530030956036,0.8867835632777615,0.00620653502706958,758
chr5,62,63000000,0.8564598862157532,0.9721819042823392,0.8862044096194349,0.005785601471051414,759
chr5,63,64000000,1.0089561590648417,1.2229108881047457,0.9939339977752608,0.004558967501321952,760
chr5,64,65000000,1.14622882629323,1.521106875371739,1.1085109942538738,0.0044252565616914605,761
chr5,65,66000000,1.1296573889973676,1.5263240719933462,1.1104103904722795,0.00433549606393434,762
chr5,66,67000000,1.155996885661028,1.5508164386787824,1.1192841094429329,0.003852724859135521,763
chr5,67,68000000,1.1148107775497282,1.4391874026004654,1.0782483807201098,0.00399688916875866,764
chr5,68,69000000,0.914015502099764,1.0797130695596848,0.9339299853180992,0.005519480128651176,765
chr5,69,70000000,0.9605433921965634,1.1178839772057714,0.9502951348460018,0.005247474995861296,766
chr5,70,71000000,0.8159438760613055,0.9160448686338448,0.8602377825251926,0.006584216953949445,767
chr5,71,72000000,0.9102100148982484,1.066148358343506,0.9280448422192946,0.0055481694201126855,768
chr5,72,73000000,1.1453327420191692,1.4790088415413878,1.0930638343607164,0.004038800978872851,769
chr5,73,74000000,1.1438451202875417,1.5453526109441538,1.1173106419493841,0.004259522021130379,770
chr5,74,75000000,1.1454815796909792,1.5553696284576397,1.1209260116156436,0.004533017168678293,771
chr5,75,76000000,1.1676086069472178,1.5801655411283333,1.1298256589507747,0.004464482826414018,772
chr5,76,77000000,1.100956130147846,1.4624845569689515,1.0869405337315423,0.00427766923424429,773
chr5,77,78000000,1.0749630646887267,1.3302333655172272,1.0366306812676165,0.00407747694732375,774
chr5,78,79000000,0.8503467022214429,0.961197333940846,0.8811836267086384,0.005983216821152145,775
chr5,79,80000000,0.8465805881207876,0.9384693282947169,0.8707032826224183,0.00611558579547235,776
chr5,80,81000000,0.8617676292062344,0.9564354562971245,0.8789981761521521,0.005867984619888151,777
chr5,81,82000000,0.8968356729734599,1.0067482033534971,0.9018214726253267,0.005733306333073071,778
chr5,82,83000000,0.8429867349397521,0.934656031854924,0.8689325111638058,0.006008900602580326,779
chr5,83,84000000,0.8781598515932548,0.9778354482577536,0.8887774531595397,0.005588132226790144,780
chr5,84,85000000,0.8679174054746063,0.9674579698867748,0.8840487073933737,0.006248068273318772,781
chr5,85,86000000,0.8699457156000867,0.9781010509948536,0.8888981512263119,0.00568625082601484,782
chr5,86,87000000,0.9939387372183568,1.1746470764488586,0.9741230978492924,0.004876694367327278,783
chr5,87,88000000,0.9061018801124878,1.0588822263214128,0.9248769786536228,0.005834239952324539,784
chr5,88,89000000,0.9993676363612166,1.1988548687731164,0.984109548922066,0.004684275737940536,785
chr5,89,90000000,0.9624653795741128,1.1545181833014937,0.9657406870729984,0.005210056411583338,786
chr5,90,91000000,1.0135614668341442,1.2408011296108388,1.0011778442473558,0.004711512320564589,787
chr5,91,92000000,1.046691332231502,1.3085108559472618,1.028131831137089,0.0047022829406818244,788
chr5,92,93000000,1.15750646096697,1.438542367381794,1.0780067213896751,0.0042407514304912495,789
chr5,93,94000000,0.5808820358393597,0.5948363013595438,0.69320050819309,0.00888770235824966,790
chr5,94,95000000,,0.0011762406928714586,0.030825365882926444,,791
chr5,95,96000000,0.2527410261949572,0.19741872016161927,0.3993505677564809,,792
chr5,96,97000000,1.069469651210261,1.2078663902104378,0.9878012890864876,0.004549719987862776,793
chr5,97,98000000,0.9808468499201936,1.1777963660459014,0.9754280609832416,0.005547418906444394,794
chr5,98,99000000,0.9951641553154488,1.2107690486944596,0.9889874837225824,0.005275655140187439,795
chr5,99,100000000,1.073970552029826,1.3654636714311348,1.0502681977602375,0.004570185421113889,796
chr5,100,101000000,1.1501842523864816,1.5267035044749175,1.1105484016575886,0.003937701409054024,797
chr5,101,102000000,1.1099806900725455,1.4430765855365726,1.0797042981152951,0.004261071867503057,798
chr5,102,103000000,0.9871166796234534,1.2398715200309889,1.000802732201003,0.004984430090370249,799
chr5,103,104000000,1.098367761787979,1.4091173784359288,1.0669245924422863,0.0043391859067673216,800
chr5,104,105000000,0.99308636174768,1.2447092841710246,1.0027533108958833,0.005211704696221882,801
chr5,105,106000000,1.0292745690739291,1.3077330193600405,1.0278262022485531,0.004901817425050453,802
chr5,106,107000000,1.1093529719965274,1.456622325128673,1.0847598968515106,0.004489707176233415,803
chr5,107,108000000,1.0980133728792985,1.443987223492344,1.0800449122798832,0.004334615504306382,804
chr5,108,109000000,1.0723808165045063,1.3679679258095063,1.051230850219085,0.004357368346502496,805
chr5,109,110000000,0.8576354474623941,1.0159494410316046,0.9059332257441272,0.005771861228387242,806
chr5,110,111000000,1.1152983471242073,1.45745707658813,1.085070675836019,0.004353292350869153,807
chr5,111,112000000,1.0859889525100896,1.4404585014137297,1.0787244332989827,0.004732530803735323,808
chr5,112,113000000,1.0845093847613596,1.4317315543375866,1.0754517694538632,0.0048668656097878285,809
chr5,113,114000000,1.065703432367911,1.394433341399114,1.0613509655355322,0.0047376678242542075,810
chr5,114,115000000,1.037775196978008,1.3391120855859986,1.0400844536778244,0.004807791632030565,811
chr5,115,116000000,1.0424764126230974,1.3501156275515702,1.0443489207585808,0.004268085118575504,812
chr5,116,117000000,1.07331871241831,1.4155297873744856,1.0693494404939925,0.004681575102043407,813
chr5,117,118000000,1.1139764531564351,1.4912645106961453,1.0975832770717522,0.004264939930009927,814
chr5,118,119000000,1.0940020198278384,1.4659943074234874,1.0882440018471444,0.004536786255591357,815
chr5,119,120000000,1.1097406149909306,1.4922130919000738,1.0979323034668975,0.00476642572575975,816
chr5,120,121000000,1.1234474916997037,1.5117728363250815,1.1051046567444491,0.004115036353260853,817
chr5,121,122000000,1.0669643072840933,1.4043934440403645,1.0651347085571394,0.0045263430538001175,818
chr5,122,123000000,1.0558062496852532,1.3729384913180922,1.0531389629048973,0.004715843675004469,819
chr5,123,124000000,1.036176374811974,1.3349003850405556,1.0384475578271084,0.004993672170395787,820
chr5,124,125000000,1.034840638720104,1.3479338907825344,1.043504765032686,0.0048006015354477155,821
chr5,125,126000000,1.151661831686153,1.5176350681653603,1.1072452268624042,0.0038877493253753346,822
chr5,126,127000000,0.9551596993710252,1.2029337679500094,0.9857822597817464,0.004969449702506525,823
chr5,127,128000000,1.0911382989124392,1.4219801395612006,1.071783101904034,0.004370839850877129,824
chr5,128,129000000,1.1174715450911368,1.4798056497526881,1.0933582359015472,0.004204466847322894,825
chr5,129,130000000,1.0451252103326694,1.3653118984385064,1.0502098268271762,0.004515664322997501,826
chr5,130,131000000,1.1047265137905342,1.4501150580697229,1.0823341741817856,0.003857881774031813,827
chr5,131,132000000,1.084986331422073,1.4107109948585288,1.067527731729215,0.00444163969245259,828
chr5,132,133000000,1.0309102493292976,1.3107115643403764,1.0289960455214426,0.005363057452668079,829
chr5,133,134000000,0.9877131710965504,1.2451076882766747,1.002913777712647,0.0052835337287518,830
chr5,134,135000000,1.1511704292670497,1.5485398437893538,1.1184622544900258,0.003870840013051639,831
chr5,135,136000000,1.0980301041894571,1.4659184209271732,1.0882158352667006,0.004249448411124661,832
chr5,136,137000000,1.0737478832266438,1.405835287470336,1.0656813372503602,0.004127891312473055,833
chr5,137,138000000,1.0207676056888335,1.2975452572298474,1.0238147861823117,0.004685327839965075,834
chr5,138,139000000,0.948568476327686,1.1864474266257303,0.9790038270084584,0.0050976310096853255,835
chr5,139,140000000,1.1191897034274914,1.4709459013079946,1.0900802981590756,0.004304858840450668,836
chr5,140,141000000,1.0986306473723044,1.4471934279616228,1.0812433040278209,0.003975755413711515,837
chr5,141,142000000,0.9805245958005168,1.244386766561689,1.0026233903767379,0.005001431645263464,838
chr5,142,143000000,1.1219856967428856,1.4733363259418948,1.090965679805627,0.0042360355149447465,839
chr5,143,144000000,1.0378728692856032,1.3511211236277345,1.0447377368275197,0.004667166782714058,840
chr5,144,145000000,1.0918728866431076,1.4290755269665865,1.0744537627713318,0.0043060382425293,841
chr5,145,146000000,0.9892969579656524,1.2291904956747528,0.996482639515506,0.0044812431327617645,842
chr5,146,147000000,1.0111551388816642,1.2771697329694611,1.0157444290564586,0.004448161000744904,843
chr5,147,148000000,1.0751736764733917,1.3982656094629855,1.0628084000952358,0.004573497578661222,844
chr5,148,149000000,1.0815680160428198,1.4144104615538504,1.0689265644918329,0.0044149189903732395,845
chr5,149,150000000,1.0488306287686526,1.3546688173304275,1.0461084428273713,0.004371647794396224,846
chr5,150,151000000,1.0745456090475392,1.3135003930799265,1.030090172165106,0.004385431556324205,847
chr5,151,151834684,0.6672279918558582,0.6932421154550963,0.7483462893731286,0.007221043056872566,848
chr6,0,1000000,,0.0,0.0,,849
chr6,1,2000000,,0.0,0.0,,850
chr6,2,3000000,,0.0,0.0,,851
chr6,3,4000000,0.7152519562028922,0.6159869127335145,0.7796565064874114,0.0060616059122240076,852
chr6,4,5000000,1.0222030513554463,0.9949123366870456,0.9908546982532256,0.005435227529190357,853
chr6,5,6000000,1.071993775982696,1.0939948704439235,1.039023111254403,0.0050141218232974925,854
chr6,6,7000000,1.022481243791979,1.0302190362942645,1.0082827801227685,0.004966393849822845,855
chr6,7,8000000,0.9138568968130696,0.8790466886802571,0.9313727690062329,0.00529426148671852,856
chr6,8,9000000,0.9733956487195176,0.9314628408700234,0.9587388628450464,0.00468350346926482,857
chr6,9,10000000,0.8782320619469335,0.8006167094031299,0.8888528922075772,0.005773164051042081,858
chr6,10,11000000,0.8335206852682936,0.7409744941335412,0.8551045049115719,0.006698458207468682,859
chr6,11,12000000,0.8213205698545238,0.7343544879571876,0.8512761021767632,0.0063046772298591715,860
chr6,12,13000000,0.9404517516123704,0.8830870680367171,0.9335107584696408,0.005212429795055678,861
chr6,13,14000000,0.964647077859512,0.9168086957425554,0.9511673340151724,0.005473914553349607,862
chr6,14,15000000,0.903893639617706,0.8456513993070559,0.913509884366324,0.005582349581255821,863
chr6,15,16000000,0.8912519068720107,0.8304999767203314,0.9052892790921176,0.006004248743596606,864
chr6,16,17000000,0.9426338917141768,0.8904374504813537,0.9373877498677864,0.005453669584112007,865
chr6,17,18000000,0.99251879313486,0.9580205651784464,0.9723105115580306,0.004476760560959831,866
chr6,18,19000000,0.8717308532099509,0.8011761465447936,0.8891633844070713,0.005421440661364561,867
chr6,19,20000000,0.7932427290221108,0.69897008874696,0.8305138141355835,0.00657440298815159,868
chr6,20,21000000,0.8356871478394862,0.7496768496705317,0.8601112237318352,0.006553810189469827,869
chr6,21,22000000,0.9658244577766036,0.9172127336782014,0.951376900828874,0.004973273210054802,870
chr6,22,23000000,1.0320652076572792,1.0269867328090965,1.0066997981654302,0.004677130991862443,871
chr6,23,24000000,0.9772412241069612,0.962200803820322,0.9744294983551048,0.0050123293523913785,872
chr6,24,25000000,0.9708321558597364,0.940693553707474,0.9634776594052598,0.004944995522268928,873
chr6,25,26000000,0.9032866860523332,0.8457912585924721,0.9135854223229978,0.00537624041059041,874
chr6,26,27000000,0.8221948206195313,0.7486512149108149,0.8595226622092605,0.006483653145497019,875
chr6,27,28000000,0.9127727900667092,0.8662884138662049,0.9245892037221596,0.005626911057243361,876
chr6,28,29000000,1.1019006330813532,1.141158529470292,1.06118366283691,0.004025141734352943,877
chr6,29,30000000,1.1344945973163203,1.23391631554225,1.103469714970376,0.0040577281730056185,878
chr6,30,31000000,1.0247475218544164,1.0907314871175522,1.0374722524697957,0.004688036005891404,879
chr6,31,32000000,1.1364766805380038,1.2375837368042677,1.1051083535409796,0.004143129318548686,880
chr6,32,33000000,1.0968973895746672,1.183582512713121,1.080729073477871,0.0045036564474167096,881
chr6,33,34000000,1.0433590246202715,1.1110266234234625,1.0470798400010508,0.004230124497672932,882
chr6,34,35000000,1.120544232714555,1.2079335682960926,1.0917899446732249,0.004024575144310804,883
chr6,35,36000000,1.0063384649681923,1.0307007738329192,1.0085184925676582,0.004370330296801149,884
chr6,36,37000000,0.9569079782121273,0.9610508496957912,0.9738470397785316,0.005066984830904194,885
chr6,37,38000000,1.1214181518907957,1.2086328647231723,1.0921059282506165,0.004367865710413628,886
chr6,38,39000000,1.1307869995673383,1.2439706441715943,1.1079562988547866,0.004146686208175247,887
chr6,39,40000000,1.1363855600211843,1.234864250698958,1.1038934944863856,0.003983036533112315,888
chr6,40,41000000,1.0236732935610002,1.0451995197543695,1.0155870763413566,0.0042266944387198465,889
chr6,41,42000000,0.9423513796725548,0.9212531130346612,0.9534700355873692,0.0050841974082603955,890
chr6,42,43000000,0.9970298201260428,0.9821540618729934,0.9844810784589664,0.004689750430973677,891
chr6,43,44000000,0.943503265080468,0.9021390106944857,0.9435269219585224,0.004937817811587531,892
chr6,44,45000000,0.8565992380153359,0.7919765135485465,0.8840436647229933,0.006029231820699451,893
chr6,45,46000000,0.8657360922091306,0.7979438430596257,0.8873679299503989,0.006022760755691185,894
chr6,46,47000000,0.9014627635166542,0.8439264681202596,0.9125777354648844,0.0054374532019656925,895
chr6,47,48000000,0.933049812394502,0.9193106229594402,0.9524642949331412,0.004437179294134374,896
chr6,48,49000000,1.0406883664982611,1.0887423772805258,1.0365258289058144,0.0042893077878599535,897
chr6,49,50000000,1.0879801010165542,1.158703099829689,1.0693100518824732,0.004337517006467189,898
chr6,50,51000000,1.064300366834323,1.1363411540837436,1.0589414122998195,0.004413935768520439,899
chr6,51,52000000,1.1088842708114792,1.211818548446535,1.0935442535949562,0.004413933814598875,900
chr6,52,53000000,1.1286998009046505,1.242136933540586,1.1071393903061038,0.004337192747171872,901
chr6,53,54000000,1.0774420609617446,1.1682135312379716,1.073689438428428,0.0043882061887389094,902
chr6,54,55000000,1.1591153872979392,1.2694094941966898,1.11922766386464,0.004105883826582669,903
chr6,55,56000000,1.0672574244952937,1.1234430199842755,1.0529144601679,0.004462898804267082,904
chr6,56,57000000,0.988076927129527,0.9903746798713292,0.988592540713462,0.004598018721662279,905
chr6,57,58000000,0.8915572869509,0.860305544434524,0.9213909152291754,0.005466820065974965,906
chr6,58,59000000,1.0099865919847208,0.9949278766076474,0.9908624364943978,0.0044581850355941395,907
chr6,59,60000000,0.9296773004046402,0.9022011703768928,0.9435594271062208,0.0052478832973339926,908
chr6,60,61000000,0.9791522504988948,0.9545707028048536,0.970558272206632,0.0052012934048319154,909
chr6,61,62000000,0.9218518226387242,0.8809736388348766,0.9323930370191036,0.0055061968032027635,910
chr6,62,63000000,0.8659669257338213,0.8081224910537843,0.8930096704183229,0.00595710846012592,911
chr6,63,64000000,0.8720694194053676,0.8262420384754467,0.9029656070056956,0.006072274685811977,912
chr6,64,65000000,1.052928309615339,1.0532025788642805,1.0194678206154508,0.0047478495465287495,913
chr6,65,66000000,1.0331868152114692,1.0596361059934127,1.0225768085536324,0.0050997798290528615,914
chr6,66,67000000,1.035763373707331,1.0586260111542978,1.022089308259643,0.004854089753001853,915
chr6,67,68000000,1.0666068137208171,1.0897369321990389,1.0369991486577113,0.00408376940708111,916
chr6,68,69000000,0.8827666191957738,0.8311371134650039,0.9056364690366704,0.005538441619874947,917
chr6,69,70000000,0.8151015802888776,0.7510909824452927,0.8609220653785999,0.006331269534429687,918
chr6,70,71000000,0.9531895162501972,0.9346019048315808,0.9603529966446976,0.004862319452713051,919
chr6,71,72000000,1.1165468381355732,1.2074518307574378,1.0915722138872537,0.004238361110904513,920
chr6,72,73000000,1.1627601378147687,1.2796658417938576,1.123740035302518,0.003850514801395157,921
chr6,73,74000000,1.021618811535835,1.0250753225750788,1.0057625355898243,0.004441955787771931,922
chr6,74,75000000,0.8730140904060729,0.8220928796747744,0.9006955318347429,0.005942476661942677,923
chr6,75,76000000,0.8621670892444928,0.8013160058302096,0.8892409905173921,0.006170331410218239,924
chr6,76,77000000,0.9051843600403136,0.8566692030137101,0.919441584587,0.005614191968292825,925
chr6,77,78000000,0.9668014659030524,0.9276400204019885,0.9567694580560784,0.0049742108439847854,926
chr6,78,79000000,0.8873839415805579,0.8341829379029506,0.9072943706722209,0.005464539345817946,927
chr6,79,80000000,0.8324799781603912,0.7698321266910259,0.8715967065307413,0.0061930270418441465,928
chr6,80,81000000,0.9147063666796148,0.8710280896497444,0.9271150803446038,0.005734898975427758,929
chr6,81,82000000,0.9878320378514016,0.9789372983084272,0.9828675637048324,0.004897706953090498,930
chr6,82,83000000,1.1077699561875394,1.1841885696165901,1.081005733315125,0.004205473688242182,931
chr6,83,84000000,1.126509360342197,1.241188998383878,1.1067168536960168,0.0040818176730279,932
chr6,84,85000000,1.0983141524449591,1.1897984809538285,1.0835632571797165,0.00440236620267185,933
