chr2	69632813	chr2	70265641
chr2	69744105	chr2	70074590
chr2	69987926	chr2	69989177
chr2	7056700	chr2	7221111
chr2	70767917	chr2	71920549
chr2	71209714	chr17	34428560
chr2	71579729	chr2	71575225
chr2	71958774	chr13	34718135
chr2	7243373	chr2	7195539
chr2	72739657	chr7	126287010
chr2	73145220	chr2	86927027
chr2	73172713	chr13	23603858
chr2	73219692	chr2	73328837
chr2	73392135	chr15	38325086
chr2	73461664	chr17	8016303
chr2	73481167	chr20	1688408
chr2	7421295	chr1	28378587
chr2	74259499	chr20	57358607
chr2	74498111	chr2	121537895
chr2	74595148	chr2	74370206
chr2	75645216	chr2	75699537
chr2	76050989	chr1	47595370
chr2	76659638	chr2	76518585
chr2	77010729	chr2	77167312
chr2	77182937	chr6	162848791
chr2	77831144	chr20	30236398
chr2	78891701	chr3	98346176
chr2	79248999	chr8	73359325
chr2	79941700	chr3	173713410
chr2	80414080	chr2	75706594
chr2	80538890	chr2	80817639
chr2	80944	chr4	62135461
chr2	81024966	chr5	173518064
chr2	82143594	chr2	64240382
chr2	82374624	chr2	82113149
chr2	82527465	chr12	59532725
chr2	82554378	chr2	82602790
chr2	82807320	chr2	82450930
chr2	82971251	chr2	134742277
chr2	83264311	chrX	102497435
chr2	83299348	chr2	83300477
chr2	83335309	chr2	56940692
chr2	83439176	chr3	145218637
chr2	83627008	chr2	134139020
chr2	83952260	chr2	83083680
chr2	84261256	chr13	20723725
chr2	84491732	chr2	81496307
chr2	84609369	chr13	107533909
chr2	8524746	chr2	8527047
chr2	85300791	chr2	106540933
chr2	85363140	chr1	168951661
chr2	85518233	chr17	13233039
chr2	85622341	chr1	202372341
chr2	85747185	chr2	85748999
chr2	85976023	chr1	51358683
chr2	86054602	chr2	85948793
chr2	86063828	chr2	86091774
chr2	86120822	chr2	85782330
chr2	86215670	chr2	86686619
chr2	86382544	chr2	86430019
chr2	86432823	chrX	81048072
chr2	86719956	chr10	93006908
chr2	86753789	chr6	152934071
chr2	87334336	chr2	88983087
chr2	87348674	chr2	91571466
chr2	87398265	chr16_KI270728v1_random	1747917
chr2	87532383	chr2	88449224
chr2	88534572	chr12	9258387
chr2	88581482	chr12	116585818
chr2	89808623	chr22	28387700
chr2	90016318	chr2	90027027
chr2	9010118	chr2	11141651
chr2	90142472	chr2	89057819
chr2	90211515	chr6	140416468
chr2	90215021	chr4	165818450
chr2	90382707	chr2	90388589
chr2	91596315	chr2	57429519
chr2	91737409	chr2	138256264
chr2	92755585	chr2	92667363
chr2	93314349	chr2	92265145
chr2	93457696	chr2	92843889
chr2	93864239	chr2	93664331
chr2	9411567	chr2	9514033
chr2	94201851	chr6	48252377
chr2	95162648	chr6	63636333
chr2	95334326	chr3	2119876
chr2	96121800	chr5	176642841
chr2	96699835	chr2	96820840
chr2	96778789	chr13	66149034
chr2	97137683	chr22	20641431
chr2	97729194	chr2	54092045
chr2	98085678	chr2	98091559
chr2	98966183	chr8	39193075
chr2	99120471	chr2	99835689
chr2	99466360	chr2	94974141
chr2	99508600	chr2	132640131
chr2	99724650	chr13	64203443
chr2_KI270715v1_random	143691	chr20	27721623
chr3	10004990	chr3	10184877
chr3	100119084	chr5	125863248
chr3	100693412	chr3	100675604
chr3	100714117	chr3	100771764
chr3	101046078	chr3	112843279
chr3	101531772	chr5	56005316
chr3	102133476	chr3	102142732
chr3	102740888	chr3	102618660
chr3	10287466	chr3	10225634
chr3	103931129	chr10	5121484
chr3	10403580	chr3	109746693
chr3	10471706	chr3	10792395
chr3	105160909	chr3	113043027
chr3	106808505	chr8	129780549
chr3	106830497	chr3	155731067
chr3	107062332	chr3	175075572
chr3	107157931	chr3	35279431
chr3	107433700	chrX	28429378
chr3	107643111	chr2	84138293
chr3	107948236	chr3	107834643
chr3	108149129	chr3	32951925
chr3	108228501	chr3	32936392
chr3	108645551	chr13	76164975
chr3	108822763	chr3	108897542
chr3	109178571	chr3	108950783
chr3	109990425	chr10	52239310
chr3	110080963	chr3	109854486
chr3	110084021	chr3	110212126
chr3	110235476	chr3	110450400
chr3	110755638	chr3	111781194
chr3	110850257	chr3	110839455
chr3	111104464	chr4	170102792
chr3	111258901	chr18	3342658
chr3	1115368	chr13	69485974
chr3	111595972	chr3	111603580
chr3	111676461	chr3	158794471
chr3	11196555	chr3	39522372
chr3	11218669	chr3	11795645
chr3	112835932	chrX	75291409
chr3	112980065	chr3	147917848
chr3	11300480	chr4	153869448
chr3	113213970	chr3	113208993
chr3	113382136	chr3	145782974
chr3	113841775	chr1	54188026
chr3	114035795	chr3	100625414
chr3	114091800	chr9	135916763
chr3	114119589	chrX	110840949
chr3	11420463	chr4	292242
chr3	114329178	chr3	114897024
chr3	114712409	chr3	165592180
chr3	114737801	chr3	114997128
chr3	114870803	chrX	74521173
chr3	115043765	chr3	115601398
chr3	115128472	chr3	139488900
chr3	115145083	chr3	115385512
chr3	115287225	chr3	134309808
chr3	115735352	chr3	162234914
chr3	116172756	chr7	40865079
chr3	116316390	chr3	116484652
chr3	116388918	chr3	116577416
chr3	1164184	chr3	8146077
chr3	117158475	chr11	120084056
chr3	117425045	chr3	134356997
chr3	117779648	chr3	160747852
chr3	117831251	chr3	118109563
chr3	118387284	chr3	165011602
chr3	118566245	chr3	118730988
chr3	11912778	chr10	62498223
chr3	11926937	chr3	12071077
chr3	119936879	chr14	60810680
chr3	120277121	chr4	77334753
chr3	12038619	chr21	45940951
chr3	12069667	chr3	144215978
chr3	120923464	chr4	179636356
chr3	120994366	chr3	120993313
chr3	121540706	chr15	86083537
chr3	12229999	chr10	118408124
chr3	122348160	chr10	110655247
chr3	122397357	chr3	122606967
chr3	122443529	chr3	122888908
chr3	122474786	chr2	223697366
chr3	122761952	chr4	172580872
chr3	123265836	chr3	123264737
chr3	123812660	chr20	59908220
chr3	124772269	chr2	115590093
chr3	125457420	chr3	95423832
chr3	125974145	chr3	125980011
chr3	126057129	chr13	75157747
chr3	126094222	chr13	23008191
chr3	126355328	chr3	123872219
chr3	126563831	chr3	126562072
chr3	12657265	chr1	211038077
chr3	126772068	chr3	127479742
chr3	126925763	chr3	127071704
chr3	127066329	chr19	14613986
chr3	12749442	chr16	22280240
chr3	127585421	chr14	75329199
chr3	127745044	chr3	128166699
chr3	128724609	chrY	14228277
chr3	128762755	chr3	128760082
chr3	128969295	chr3	129003000
chr3	12924463	chr3	12921541
chr3	129452773	chr1	47520459
chr3	129550484	chr16	30368022
chr3	129935325	chr3	145711779
chr3	130232893	chr13	55772481
chr3	130627642	chr3	132710178
chr3	131088352	chr4	108852216
chr3	131218836	chrY	56842383
chr3	131584642	chr11	36286440
chr3	132016472	chr2	218195904
chr3	132381663	chr3	132120224
chr3	132454118	chr18	31222171
chr3	13328701	chr2	59594010
chr3	133480589	chr14	39595445
chr3	133633419	chr4	120409174
chr3	134525401	chr3	134558154
chr3	135391591	chr3	47183281
chr3	135570346	chr3	149451994
chr3	13632323	chr15	45288153
chr3	136493647	chr4	187952520
chr3	136819325	chr15	36073791
chr3	136824904	chr1	207254026
chr3	136943750	chr4	159310115
chr3	13713223	chr3	13707358
chr3	137235660	chr2	162942653
chr3	13752690	chr14	44215538
chr3	137694934	chr21	26821020
chr3	137718910	chr3	137231374
chr3	137759860	chr2	120045855
chr3	137841874	chr3	84536078
chr3	138048837	chr3	138041263
chr3	138077542	chr3	138207776
chr3	138115126	chr22_KI270734v1_random	154110
chr3	138339560	chr3	138038910
chr3	138597447	chr14	65457626
chr3	138649278	chr1	81189180
chr3	138787962	chr3	14091878
chr3	138978378	chr5	135933574
chr3	139019020	chr3	82759969
chr3	139172994	chr3	72427452
chr3	140279936	chr3	140722475
chr3	140303305	chr3	140202789
chr3	140405835	chr13	59053138
chr3	140607420	chr3	134935579
chr3	140893416	chr3	140910180
chr3	142024122	chr4	186519339
chr3	142177287	chr11	34989349
chr3	142284504	chr11	20568056
chr3	142303489	chr11	129807874
chr3	142608477	chr8	91253182
chr3	142615596	chr14	37238135
chr3	143076358	chr3	142811702
chr3	143263681	chr3	144354058
chr3	14361957	chr3	14263479
chr3	143625804	chr2	192990214
chr3	144057739	chr19	44735146
chr3	144132963	chr3	34321246
chr3	144302589	chr3	144304790
chr3	144838705	chr3	144846095
chr3	144926692	chr3	71161380
chr3	145366896	chr3	145532693
chr3	145515641	chr3	145050247
chr3	14605082	chr12	116819989
chr3	146562359	chr3	69654260
chr3	146576556	chr3	146596760
chr3	146655643	chr3	82518219
chr3	146683992	chr6	56074544
chr3	14702032	chr21	44822089
chr3	14723031	chr2	68429369
chr3	14770236	chr6	12306200
chr3	148319846	chr3	5518076
chr3	149754531	chr3	149737872
chr3	149831493	chr3	149939389
chr3	15007790	chr2	225439679
chr3	150417284	chr3	150416159
chr3	150773487	chrX	142923796
chr3	150993581	chr3	150947782
chr3	151104845	chr3	150958325
chr3	151386655	chr3	157861058
chr3	151623553	chr3	128411987
chr3	151842514	chr3	151768021
chr3	152139720	chr3	151496255
chr3	152180558	chr7	7099452
chr3	152259259	chr5	158773059
chr3	152372416	chrX	54845914
chr3	153051310	chr3	152626292
chr3	153091593	chr3	153093877
chr3	153324996	chr11	6104739
chr3	154104908	chr3	154103881
chr3	154645682	chr3	180434674
chr3	155385517	chrX	155432533
chr3	155996434	chr3	155998171
chr3	156220000	chr3	156224719
chr3	156471715	chr6	57651005
chr3	156650596	chr16	50165810
chr3	156933782	chr19	49687750
chr3	157012406	chr3	156643985
chr3	157098880	chr4	181742655
chr3	157475906	chr3	187791069
chr3	157719509	chr3	157668046
chr3	158035714	chr6	93636146
chr3	158288477	chr3	158277034
chr3	158659648	chr3	158609938
chr3	15886441	chr6	161024954
chr3	159221805	chr4	31512614
chr3	15932854	chr8	28897767
chr3	159516275	chr3	163119509
chr3	160868061	chr3	189618168
chr3	161741912	chr3	152977012
chr3	162162397	chrX	143999491
chr3	162681667	chr3	105129870
chr3	163311492	chr22	20717112
chr3	163478899	chr3	163482135
chr3	164536595	chr3	158985678
chr3	164711326	chr3	95490996
chr3	16508537	chr3	16502143
chr3	16518437	chr1	245832126
chr3	165214960	chr3	165629551
chr3	165767928	chr3	17895545
chr3	166471532	chr6	84682614
chr3	166935996	chr3	167014137
chr3	166948508	chrX	124042874
chr3	1673348	chr3	1633906
chr3	167387110	chrX	144860423
chr3	167763794	chr3	167782655
chr3	167810195	chr18	11712925
chr3	168399419	chr3	61096797
chr3	16971665	chr15	70986749
chr3	16975613	chrY	7680705
chr3	170295821	chr19	18298296
chr3	170474867	chr3	46749742
chr3	170550638	chr3	170570486
chr3	17057414	chr1	186532881
chr3	170910875	chr9	90832004
chr3	171186091	chr3	171145367
chr3	172004673	chr3	171986425
chr3	172011000	chr3	46990979
chr3	172092760	chr3	165155909
chr3	172149661	chr3	172134229
chr3	172371248	chrX	83862208
chr3	172396059	chr9	7903903
chr3	172460002	chr5	42220233
chr3	172547688	chr16	19094407
chr3	172667096	chr4	91776069
chr3	172922774	chr3	42789160
chr3	173329859	chr3	173295215
chr3	173662721	chr14	56770785
chr3	17389534	chr1	92238306
chr3	174814219	chr3	176524549
chr3	175049176	chr3	175036473
chr3	175112990	chr3	176597915
chr3	175589533	chr3	175642042
chr3	175904032	chr4	99371579
chr3	176276200	chr3	174955622
chr3	176458762	chr3	176476521
chr3	176509411	chr3	176471064
chr3	176646016	chr1	152468246
chr3	17670243	chr3	5060880
chr3	176922166	chr3	158706455
chr3	177524007	chr6	152681519
chr3	177595896	chr20	64033808
chr3	178531564	chr3	179343556
chr3	178768455	chr3	154053377
chr3	178768806	chr3	178971866
chr3	179089522	chr10	96129878
chr3	17909967	chr1	196255290
chr3	179272640	chr3	180162769
chr3	17927428	chr4	169082038
chr3	179491219	chr3	155810308
chr3	179538401	chr3	179101893
chr3	179938685	chr8	91049451
chr3	180294868	chr6	163768328
chr3	181096974	chr3	181120792
chr3	181111366	chr3	181278431
chr3	181167598	chr3	181184522
chr3	181355252	chr16	52377674
chr3	182033104	chr3	175663605
chr3	182434400	chr3	4008216
chr3	182943297	chr3	114395280
chr3	183319255	chr2	163450010
chr3	183335581	chr3	9997872
chr3	184269592	chr17	78001360
chr3	185067681	chr4	131847305
chr3	18581563	chr2	230119974
chr3	18593105	chrX	151480742
chr3	186019489	chr3	186017423
chr3	18775580	chr3	107129943
chr3	188025153	chr3	188009932
chr3	188686935	chr3	188689345
chr3	188937944	chr5	3663650
chr3	189050619	chr3	36116197
chr3	189510055	chr3	189729264
chr3	189534573	chr3	181828930
chr3	190034959	chr8	79160866
chr3	191390267	chr3	108910608
chr3	192449290	chr3	192446792
chr3	192903068	chr3	143754820
chr3	1932851	chr15	36456865
chr3	194765033	chr6	152583842
chr3	195384553	chr17	67177140
chr3	195772199	chr4	141876749
chr3	196065617	chr3	194807410
chr3	196089653	chr3	196420170
chr3	196415033	chr3	196176370
chr3	196780231	chr3	196814835
chr3	196957186	chr3	196843842
chr3	197243160	chr18	45422800
chr3	19758255	chr3	19763257
chr3	197692965	chr20	39758106
chr3	197915731	chr3	197927298
chr3	197983279	chr1	86171099
chr3	198145364	chr1	45765027
chr3	1982561	chr3	1990148
chr3	20086563	chr3	20241888
chr3	20241452	chr1	225162169
chr3	20254932	chr10	50065219
chr3	20370921	chr3	20277417
chr3	20754806	chr3	20737998
chr3	21269422	chr3	21275221
chr3	21462410	chr4	171194760
chr3	21594351	chr3	187107376
chr3	2263921	chr6	108018029
chr3	22757372	chr3	23949150
chr3	22860793	chr3	22960132
chr3	22968774	chr3	181343254
chr3	23320781	chrX	111727996
chr3	2352609	chr5	97085215
chr3	23662414	chr3	19765745
chr3	23981096	chr3	23983459
chr3	24398550	chr7	125172575
chr3	25087950	chr3	25323227
chr3	255892	chr3	178476
chr3	26329471	chr3	11734218
chr3	26540458	chr3	26544792
chr3	26556607	chr13	48135151
chr3	27102850	chr3	55305223
chr3	27440515	chr6	138660050
chr3	27520821	chr8	11858854
chr3	27561389	chr3	27324574
chr3	27614798	chr2	232516979
chr3	27824533	chr3	27832680
chr3	28201527	chr3	28183829
chr3	2840802	chr1	36974679
chr3	28492913	chr12	17179534
chr3	28541789	chr3	70105679
chr3	28543952	chr9	99072746
chr3	28908052	chr10	71930209
chr3	29306081	chr3	30283586
chr3	29569068	chr3	30261909
chr3	29640033	chr3	13843465
chr3	29828512	chr3	29830799
chr3	30104256	chr9	1026811
chr3	3083175	chr19	23100776
chr3	31472703	chr3	31133460
chr3	31536208	chr3	31677726
chr3	31652358	chr8	66996263
chr3	31805421	chr4	33891932
chr3	32082535	chr13	97206240
chr3	32465287	chr3	32406276
chr3	3288086	chr3	3405735
chr3	33039368	chr3	108126419
chr3	3317755	chr12	62514396
chr3	33182549	chr3	33250821
chr3	33232475	chr3	33234710
chr3	33468367	chr4	82901282
chr3	34159452	chr2	160354330
chr3	34341650	chr7	53831498
chr3	34867412	chr3	56225952
chr3	35000140	chr3	37231642
chr3	35234216	chr3	35141804
chr3	353080	chr10	17836411
chr3	36048995	chr18	24635006
chr3	3697023	chr3	14451094
chr3	36980358	chr3	12751707
chr3	37764730	chr16	46390497
chr3	37843396	chr3	119688635
chr3	37850685	chr4	37080507
chr3	38464862	chr3	38008217
chr3	38481018	chr21	25903376
chr3	38950815	chr3	38923409
chr3	3916947	chr6	163771733
chr3	39217122	chr3	39242557
chr3	39412270	chr3	2558281
chr3	39625362	chr3	39620170
chr3	40180984	chr6	137440591
chr3	4024359	chr3	1196421
chr3	40381476	chrX	152669469
chr3	40386541	chr3	40446425
chr3	40586799	chr3	41186525
chr3	40635709	chr2	144136310
chr3	40698372	chr3	26248894
chr3	40715240	chr18	54170562
chr3	40733852	chr2	154014583
chr3	41055155	chr7	124832247
chr3	42736313	chr3	42188541
chr3	42752234	chr4	169073443
chr3	42768945	chr20	38443203
chr3	4447820	chr15	47250497
chr3	44504105	chr3	44720537
chr3	44650491	chr2	46966063
chr3	44658930	chr3	44555023
chr3	4472240	chr3	3032566
chr3	4500585	chr3	4535040
chr3	45018588	chr9	71373725
chr3	4586202	chr1	205517293
chr3	4635791	chr3	5184771
chr3	46638198	chr4	116078075
chr3	46824221	chr12	81939602
chr3	47107773	chr2	64264392
chr3	47507022	chr11	104897154
chr3	4772678	chr3	198069308
chr3	47881230	chr3	47875495
chr3	48048862	chr3	48091484
chr3	48152937	chr3	47828311
chr3	48305080	chrX	15323166
chr3	4844741	chr1	210452190
chr3	48609887	chr19	16729839
chr3	48696591	chr22	40678381
chr3	49094310	chr3	49222942
chr3	4939209	chr9	35628282
chr3	49470053	chrX	109212385
chr3	49524155	chr3	83871041
chr3	49743735	chr4	43701783
chr3	5049032	chr3	8415998
chr3	50495399	chr3	99615555
chr3	50722172	chr20	62302268
chr3	50956081	chr11	19974781
chr3	5098100	chr3	37235137
chr3	51174914	chr21	10738034
chr3	51470764	chr3	9642198
chr3	51474481	chr3	51565913
chr3	52372594	chr3	52360304
chr3	53720045	chr20	32099325
chr3	54214126	chr3	68390402
chr3	54723609	chr3	163296897
chr3	55182779	chr3	32085034
chr3	55533532	chr3	55664745
chr3	5576222	chr3	7799984
chr3	57614651	chr3	44487090
chr3	58029257	chr12	20755041
chr3	58221340	chr2	41037104
chr3	5893727	chr3	8214862
chr3	59631705	chr8	10289852
chr3	59705841	chr3	59425208
chr3	5972991	chr3	183841634
chr3	59832118	chr12	91050815
chr3	60291138	chr3	61288387
chr3	60475699	chr11	17881162
chr3	60937395	chr17	37372885
chr3	61460974	chr10	81137924
chr3	61471422	chr3	71533061
chr3	61484285	chr4	83529501
chr3	61745144	chr2	39386955
chr3	62065780	chr1	56324566
chr3	62339924	chr3	146536502
chr3	62891045	chr3	66006468
chr3	63130690	chr20	36173631
chr3	63527187	chr3	64749112
chr3	6413949	chr20	43360505
chr3	64571467	chr5	43766707
chr3	65485254	chr3	63481791
chr3	65508217	chr3	65497608
chr3	65625163	chr12	3402497
chr3	65851333	chr3	20938014
chr3	65914953	chr3	51322484
chr3	66226136	chr3	66238822
chr3	66274922	chr10	17185507
chr3	67992798	chr3	67981069
chr3	68457157	chr10	89236464
chr3	68680884	chr3	146424186
chr3	69521268	chr11	5930408
chr3	69611312	chr2	218271334
chr3	70452634	chrX	79487135
chr3	70764878	chrX	109007461
chr3	71421058	chr16	50143766
chr3	71521184	chr3	71466463
chr3	71638448	chr6	49975377
chr3	71676694	chr8	70755474
chr3	72029918	chr9	126611528
chr3	72080457	chr9	81187606
chr3	72220394	chr7	54913488
chr3	72943041	chr3	73025222
chr3	73001075	chr13	61138161
chr3	73036471	chr2	171039052
chr3	73504026	chr7	18881522
chr3	73536858	chr3	73148784
chr3	73636902	chr3	71663714
chr3	73978062	chr3	86024499
chr3	74830327	chr3	75041589
chr3	75155012	chr3	75152397
chr3	75260650	chr4	178975728
chr3	75709088	chr3	75811241
chr3	75796577	chr3	74999654
chr3	76116353	chr3	86580086
chr3	76930744	chr18	39456432
chr3	76951020	chr22	26994546
chr3	77440694	chr3	76466367
chr3	77747565	chr3	77757275
chr3	7839238	chr3	9518195
chr3	78767402	chr3	78811499
chr3	78775006	chr3	78434505
chr3	79078481	chr5	158382758
chr3	80065789	chr6	159470146
chr3	80140802	chr3	80055016
chr3	81178324	chr13	53495753
chr3	81178567	chr12	114824675
chr3	81455014	chr3	79959624
chr3	82947894	chr3	83248578
chr3	84600131	chr3	101299576
chr3	84626347	chr3	81476447
chr3	84720435	chr3	94539778
chr3	84777989	chr11	20724959
chr3	84847948	chr19	50936031
chr3	84933096	chr9	114131779
chr3	85887611	chr3	76078663
chr3	85994224	chr7	8414934
chr3	86070641	chr3	37509032
chr3	86522856	chr3	86527637
chr3	8749261	chr3	43082270
chr3	87720714	chr4	83168921
chr3	8860776	chr2	119066211
chr3	8869321	chr4	31562296
chr3	8875023	chr4	16967302
chr3	89120017	chr9	104227639
chr3	89202032	chr3	102164780
chr3	89438395	chr3	90006044
chr3	89716877	chr3	89714708
chr3	90030885	chr3	101254601
chr3	9108193	chr3	36476325
chr3	91226449	chr3	91263586
chr3	91435030	chr2	187356886
chr3	93162027	chr3	92647503
chr3	93528162	chr6	131417303
chr3	94102957	chr3	95170308
chr3	94254406	chr16	3525516
chr3	9485441	chr18	67544545
chr3	9499385	chr3	9820372
chr3	95175175	chr7	49167821
chr3	95444441	chr16	83158888
chr3	95524845	chr5	62496732
chr3	95608523	chr3	103444965
chr3	96525587	chr3	95952130
chr3	96557086	chr3	97549358
chr3	9700641	chr12	106594875
chr3	97102697	chr5	146663
chr3	97324090	chr3	74061198
chr3	97537864	chr10	113452675
chr3	97726091	chr3	75071919
chr3	98737385	chr3	100042294
chr3	99380862	chr3	99537782
chr3	9956082	chr4	114882105
chr3	99753806	chr3	97151434
chr3	99820321	chr12	96710846
chr3	99913310	chr3	100839459
chr4	100823348	chr4	79126005
chr4	100984049	chr4	42208530
chr4	101135385	chr4	101098490
chr4	101483784	chr4	67084196
chr4	101799233	chrX	42439542
chr4	103058675	chr4	124589343
chr4	103169014	chr4	100900817
chr4	103629962	chrX	36407308
chr4	103689392	chr4	103684700
chr4	103823970	chr4	71220891
chr4	10441929	chr4	10152796
chr4	104550936	chr4	93190853
chr4	104670819	chr4	79385886
chr4	104835610	chr3	48931694
chr4	10547685	chr4	57716213
chr4	105731998	chr7	79919066
chr4	106028741	chr6	86465855
chr4	106178387	chr1	176782758
chr4	106470594	chr4	103454152
chr4	106545807	chr2	164623564
chr4	106817558	chr4	53881851
chr4	10690926	chr4	32735859
chr4	107289656	chr3	54997012
chr4	108167724	chr4	108247110
chr4	108320887	chr15	74757663
chr4	108423689	chr8	64181876
chr4	108612004	chr8	14999546
chr4	108626171	chr4	158803957
chr4	108657633	chr4	113070014
chr4	108775621	chr4	108590004
chr4	108806813	chr4	108760089
chr4	108812947	chr4	108807568
chr4	109314049	chr4	79745122
chr4	109470431	chr10	18364633
chr4	1101421	chr18	54364070
chr4	110216989	chr6	10605193
chr4	110466946	chr12	96962918
chr4	110466946	chr12	96962918
chr4	110577780	chr4	165929142
chr4	1106445	chr6	71372023
chr4	111231559	chr4	111193874
chr4	111459483	chrX	121290153
chr4	112146610	chr3	14930372
chr4	112327389	chr4	112518419
chr4	112430666	chr4	112428526
chr4	113440948	chr5	33120498
chr4	113459273	chr15	65223732
chr4	113639934	chr19	32219936
chr4	113973108	chr4	114063043
chr4	114206664	chr12	111159038
chr4	114448869	chr4	92568274
chr4	114726073	chr19	2824293
chr4	115019776	chr4	115502378
chr4	115420893	chr4	144881419
chr4	115468728	chr4	74145708
chr4	115582124	chr4	187541547
chr4	115596284	chr15	54221370
chr4	115746918	chr3	132498527
chr4	116171690	chr6	11049656
chr4	116202837	chr4	122781537
chr4	116509678	chr19	22068477
chr4	116781724	chr14	61129416
chr4	116962340	chrX	129150873
chr4	116999434	chrX	100941902
chr4	117390891	chr10	21737435
chr4	117426431	chr4	184866795
chr4	117938494	chr11	21695205
chr4	117987398	chr4	141810944
chr4	118689875	chr2	167392792
chr4	118726291	chr8	56608785
chr4	118956566	chr4	139235601
chr4	119450915	chr5	78313368
chr4	120202046	chr4	119964509
chr4	120293403	chr4	120270406
chr4	120624808	chr4	120553285
chr4	120680530	chr5	26011839
chr4	121160135	chr2	157077989
chr4	121332309	chr4	120331421
chr4	121496223	chr9	93046332
chr4	121538320	chr4	121522843
chr4	12164865	chr1	209497809
chr4	121712272	chr4	121723062
chr4	121771018	chr4	121762064
chr4	121840552	chr11	59808944
chr4	122436479	chr4	122172657
chr4	122453984	chr4	123283651
chr4	122496941	chr4	97161608
chr4	122766195	chr4	109850584
chr4	122807025	chr4	109447049
chr4	122922311	chr3	194661888
chr4	12302992	chr21	29781315
chr4	123087655	chr4	164710105
chr4	12313983	chr16	29286855
chr4	12321000	chr4	15248670
chr4	123247994	chr4	138997002
chr4	123317314	chr4	131175127
chr4	123995634	chr4	111050860
chr4	124356707	chr4	93571620
chr4	124546812	chr10	2071282
chr4	12511370	chr16	54835444
chr4	125123294	chr10	25001258
chr4	125815597	chr8	46654311
chr4	125824083	chr3	80788238
chr4	126574197	chr3	43793424
chr4	126702473	chr1	53682614
chr4	127569933	chr2	211677538
chr4	127846013	chr12	109620267
chr4	128399479	chr4	125773265
chr4	128533224	chr10	103748613
chr4	130442334	chr4	129813042
chr4	131038948	chr4	130836579
chr4	131172849	chr16_KI270728v1_random	1779642
chr4	131237728	chr3	121759358
chr4	131520623	chr15	42484316
chr4	131587519	chr9	26099978
chr4	131945685	chr1	163742090
chr4	132272972	chr4	8724201
chr4	132366303	chr11	85686394
chr4	132377647	chr4	187360390
chr4	132865018	chr12	54331045
chr4	132880696	chr4	97464353
chr4	13344862	chr11	130058256
chr4	133505061	chr4	134316874
chr4	13378492	chr4	9566623
chr4	134176826	chr4	140866192
chr4	134271741	chr4	58367186
chr4	134296414	chr4	136393918
chr4	134423952	chr19	8100749
chr4	134559906	chr4	135586553
chr4	134655767	chr4	101895127
chr4	135181023	chr18	9979798
chr4	135318068	chr4	134857277
chr4	135395746	chr4	73309939
chr4	135952931	chr3	95428932
chr4	136067019	chr4	100280884
chr4	136212512	chr12	120296494
chr4	137304658	chrX	6617564
chr4	137917352	chr7	118605121
chr4	138133294	chr1	70925006
chr4	13822909	chr4	104367402
chr4	138332762	chr13	106586492
chr4	138352148	chr16	78885248
chr4	138456354	chr3	74488532
chr4	138629786	chr1	48361487
chr4	138692538	chr6	62791206
chr4	139303692	chr4	163076214
chr4	139443505	chr1	103267943
chr4	139920506	chr4	155534328
chr4	13994835	chr5	57134627
chr4	140039572	chr13	71701987
chr4	140073384	chr4	107248362
chr4	14018912	chr4	15300665
chr4	141036891	chr4	127440815
chr4	141038548	chr5	179781175
chr4	141045136	chr4	141118847
chr4	141237018	chr1	227456739
chr4	141656461	chr18	505745
chr4	141782206	chr4	126680704
chr4	141940380	chr3	29548274
chr4	142026337	chr3	181519145
chr4	142037580	chr7	12474182
chr4	14216819	chr12	54815934
chr4	142309048	chr2	114113475
chr4	142375010	chr4	142482900
chr4	143373447	chr4	143376699
chr4	143507935	chr4	142386579
chr4	143603458	chr12	46735540
chr4	144195389	chr4	144368887
chr4	144881261	chr4	144875159
chr4	144921383	chr21	27689870
chr4	145015929	chr3	104465791
chr4	145165252	chr2	178326868
chr4	145472397	chr11	84471357
chr4	145485228	chr4	145476861
chr4	14595287	chr2	47347577
chr4	145978531	chr11	75889660
chr4	147186353	chr4	147182835
chr4	14753360	chr4	14696890
chr4	14787660	chr4	14716316
chr4	14800526	chr9	121276932
chr4	148244924	chr4	154110250
chr4	148464828	chr10	60682397
chr4	14887386	chr2	128915518
chr4	14913772	chr15	80690378
chr4	149219836	chr4	149514639
chr4	149315177	chr10	106606719
chr4	1493197	chr11	32474509
chr4	149386069	chr10	82759973
chr4	149485332	chr4	149349319
chr4	149487049	chr3	153396902
chr4	149889930	chr4	149137733
chr4	150021176	chr4	188339465
chr4	150465613	chr4	145150065
chr4	150503979	chr5	89919856
chr4	151050075	chr4	145021385
chr4	15113347	chr16	31692451
chr4	151163691	chr4	159153052
chr4	151277671	chr4	159154629
chr4	151345002	chr4	151364242
chr4	151975215	chr4	151971924
chr4	152125454	chr4	138077856
chr4	152814211	chr4	151064943
chr4	152963166	chr4	172365687
chr4	153354943	chr11	46641833
chr4	154221200	chr13	84014137
chr4	154927838	chr4	155494313
chr4	154980180	chr3	11173294
chr4	15514352	chr4	15485042
chr4	155218022	chr17	71883172
chr4	155270902	chr4	130174837
chr4	155395675	chr12	77033259
chr4	15634659	chrX	127022570
chr4	156700207	chr12	68495320
chr4	156796318	chr9	19078817
chr4	156975402	chr2	70641552
chr4	157139011	chr4	157137415
chr4	15774708	chr21	31814894
chr4	157771429	chr8	92913665
chr4	158164305	chr4	158150971
chr4	158254299	chr7	44939537
